koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_disposition
6.308201629,2.9785,1328.5,2.96,819.0,106.44,86.2,5191.0,4.564,0.837,15.258,CONFIRMED
2.052349884,2.0778,14281.0,13.12,1497.0,1183.18,1072.1,5855.0,4.393,1.08,15.257,CONFIRMED
9.7704486,2.4517,1897.8,2.23,460.0,10.59,58.0,3906.0,4.73,0.509,15.777,CONFIRMED
5.169804269,2.153,1037.4,1.66,569.0,24.75,41.4,3906.0,4.73,0.509,15.777,CONFIRMED
21.22261195,6.5093,366.0,2.48,771.0,83.56,114.9,5945.0,4.213,1.302,12.365,CONFIRMED
20.09017037,4.154,1432.1,2.25,362.0,4.05,36.9,3906.0,4.73,0.509,15.777,CONFIRMED
7.11373257,2.1764,807.6,1.16,429.0,8.01,44.4,3561.0,4.855,0.411,15.234,CONFIRMED
3.306551643,1.8177,509.2,0.91,554.0,22.19,37.8,3561.0,4.855,0.411,15.234,CONFIRMED
15.36845737,2.4714,756.1,1.11,332.0,2.86,30.9,3561.0,4.855,0.411,15.234,CONFIRMED
13.81020318,3.048,1309.7,4.56,833.0,113.75,46.2,5942.0,4.327,1.142,15.425,CANDIDATE
4.093578461,2.5833,538.6,2.85,1182.0,461.07,36.4,6077.0,4.471,0.999,15.399,CONFIRMED
105.145959,8.593,685.4,3.43,401.0,6.09,15.4,6077.0,4.471,0.999,15.399,CONFIRMED
10.8484518,2.9993,1675.6,2.34,499.0,14.66,64.5,4201.0,4.682,0.591,15.058,CONFIRMED
6.66833241,1.915,362.3,1.18,587.0,28.06,14.2,4201.0,4.682,0.591,15.058,CONFIRMED
4.082274889,3.23015,17859.0,10.55,1016.0,251.48,1669.1,5655.0,4.581,0.794,15.198,CONFIRMED
3.886655224,3.1646,581.6,1.87,1010.0,246.29,48.1,5662.0,4.61,0.738,15.371,CANDIDATE
42.1406089,5.083,895.5,1.85,349.0,3.49,21.6,4500.0,4.656,0.646,15.791,CONFIRMED
4.617490562,2.2618,575.8,1.62,728.0,66.47,28.1,4500.0,4.656,0.646,15.791,CONFIRMED
10.19849255,2.4283,634.1,1.75,559.0,23.11,21.4,4500.0,4.656,0.646,15.791,CONFIRMED
5.795063956,3.2496,1692.9,4.33,950.0,192.74,119.4,5865.0,4.563,0.827,15.289,FALSE POSITIVE
7.15681552,2.5882,867.0,2.47,782.0,88.23,47.7,5029.0,4.494,0.838,15.46,CONFIRMED
17.64830851,2.0873,763.3,2.43,579.0,26.49,23.8,5029.0,4.494,0.838,15.46,CONFIRMED
4.14810719,2.535,175.2,1.08,938.0,182.76,12.9,5029.0,4.494,0.838,15.46,CONFIRMED
16.51410989,4.1575,973.5,2.72,655.0,43.57,55.9,5527.0,4.488,0.866,15.223,CONFIRMED
30.1329298,5.172,1015.8,3.14,536.0,19.55,44.8,5527.0,4.488,0.866,15.223,CONFIRMED
4.79090809,2.603,251.3,1.36,990.0,227.24,21.2,5527.0,4.488,0.866,15.223,CONFIRMED
31.71981013,4.819,363.4,3.09,743.0,71.97,63.1,5869.0,4.024,1.626,12.935,CONFIRMED
99.6415962,4.448,952.5,2.64,360.0,3.97,22.7,5527.0,4.488,0.866,15.223,CONFIRMED
4.708326451,3.16114,7912.7,10.6,1162.0,431.02,633.4,5560.0,4.246,1.21,15.113,CONFIRMED
16.37198661,3.8449,4147.6,540.37,438.0,8.71,54.5,4187.0,4.656,0.592,15.654,FALSE POSITIVE
5.392026903,2.9804,1151.4,2.68,850.0,123.33,77.4,5198.0,4.589,0.801,15.651,CONFIRMED
2.494170338,1.1221,863.7,2.42,1194.0,480.19,69.2,5569.0,4.566,0.829,15.251,CANDIDATE
6.491682808,4.301,7163.3,9.66,1062.0,301.54,502.3,6123.0,4.413,1.107,15.649,CONFIRMED
3.044770796,10.0134,1695.0,24.54,1076.0,317.36,203.5,5525.0,4.603,0.753,15.621,FALSE POSITIVE
3.855603916,3.2179,16653.0,13.61,1212.0,508.65,1173.9,6033.0,4.46,1.046,15.272,CONFIRMED
3.855599139,3.183,1030.9,3.57,1158.0,425.74,90.1,5936.0,4.501,0.965,15.054,FALSE POSITIVE
38.47876629,5.04169,23530.0,13.26,484.0,13.01,1077.8,5510.0,4.539,0.879,13.779,CONFIRMED
37.601661282,8.30604,59130.0,27.22,606.0,31.86,1667.3,6140.0,4.354,1.096,15.505,FALSE POSITIVE
3.314947362,1.8007,1398.2,3.94,1155.0,421.03,123.5,5609.0,4.481,0.944,15.142,CONFIRMED
6.71969089,3.0231,969.7,4.37,952.0,194.18,45.4,5931.0,4.479,0.866,15.172,FALSE POSITIVE
39.6431552,6.5292,15664.0,10.98,472.0,11.74,690.3,5231.0,4.455,0.9,15.011,CONFIRMED
51.42598578,16.9422,66068.0,29.66,549.0,21.4,1843.8,6257.0,4.41,1.147,15.631,FALSE POSITIVE
21.80451611,3.4097,1144.9,2.6,543.0,20.48,49.9,5481.0,4.629,0.708,15.067,CONFIRMED
10.28194593,3.4366,1110.7,2.53,680.0,50.6,55.0,5196.0,4.593,0.775,15.532,CONFIRMED
18.11993039,4.2309,1506.9,2.95,563.0,23.77,60.7,5196.0,4.593,0.775,15.532,CONFIRMED
3.78402867,1.9012,426.1,1.7,949.0,191.78,25.6,5196.0,4.593,0.775,15.532,CONFIRMED
5.15448142,3.228,697.5,2.94,964.0,204.1,48.1,5431.0,4.457,0.884,15.365,CONFIRMED
33.80364366,11.4813,13494.0,20.7,745.0,72.71,529.9,5855.0,3.999,1.796,13.109,FALSE POSITIVE
5.743469797,3.4412,1240.2,3.13,982.0,219.95,79.7,5897.0,4.531,0.891,15.543,CONFIRMED
39.4759093,2.968,1012.6,4.06,577.0,26.13,26.6,6225.0,4.45,1.031,15.229,CANDIDATE
19.974485239,4.23479,40293.0,26.56,700.0,56.84,1398.8,6108.0,4.471,0.997,15.217,FALSE POSITIVE
3.166353562,3.3129,1473.4,3.82,1273.0,621.92,128.3,6007.0,4.47,0.998,15.603,CONFIRMED
23.899634407,3.81881,20953.0,44.04,652.0,42.8,547.8,6192.0,4.503,0.924,15.453,FALSE POSITIVE
3.388012244,2.6849,280.1,2.11,1315.0,705.93,30.6,5553.0,4.221,1.25,15.065,CONFIRMED
5.83909761,3.1915,273.6,2.06,1097.0,341.48,25.2,5553.0,4.221,1.25,15.065,CONFIRMED
1.620467654,2.1888,159.6,1.57,1681.0,1893.42,22.7,5553.0,4.221,1.25,15.065,CONFIRMED
10.6816951,3.605,307.8,2.3,897.0,152.75,21.9,5553.0,4.221,1.25,15.065,CONFIRMED
6.104849417,4.6912,2090.3,3.18,784.0,89.25,293.7,5085.0,4.584,0.712,15.017,CONFIRMED
3.578780566,2.91089,11382.0,10.43,1145.0,406.6,1838.4,5524.0,4.421,0.994,13.938,CONFIRMED
3.187067566,3.119,1037.4,23.88,1079.0,319.76,37.2,5450.0,4.552,0.811,15.653,FALSE POSITIVE
5.826657508,2.9183,1539.1,4.09,1013.0,248.57,81.1,5561.0,4.362,1.06,15.843,CONFIRMED
12.41216347,3.739,611.3,2.58,787.0,90.65,25.6,5561.0,4.362,1.06,15.843,CONFIRMED
18.74649011,3.895,796.8,3.05,686.0,52.38,26.7,5561.0,4.362,1.06,15.843,CONFIRMED
20.86021229,5.1937,1910.5,5.5,781.0,87.76,117.0,6035.0,4.22,1.257,15.237,CONFIRMED
42.63427848,6.1998,1719.3,5.22,615.0,33.82,78.7,6035.0,4.22,1.257,15.237,CONFIRMED
87.6476068,8.871,1009.6,4.0,484.0,12.94,37.5,6035.0,4.22,1.257,15.237,CONFIRMED
9.61731426,3.8692,234.0,1.94,1010.0,246.13,18.2,6035.0,4.22,1.257,15.237,CANDIDATE
9.467821474,2.4327,2237.0,2.13,407.0,6.47,124.7,3582.0,4.807,0.458,15.073,CONFIRMED
0.893040969,1.0981,741.7,1.24,893.0,151.14,87.8,3582.0,4.807,0.458,15.073,CONFIRMED
4.942783419,3.25346,11145.0,10.62,1008.0,244.42,2040.7,5514.0,4.459,0.978,13.758,CONFIRMED
20.83426731,4.0454,988.4,2.74,595.0,29.62,45.1,5537.0,4.549,0.88,15.412,CONFIRMED
9.94602357,3.3862,994.5,3.12,807.0,100.34,51.0,5344.0,4.365,1.013,15.596,CONFIRMED
1.04562195,1.8955,213.0,1.45,1710.0,2031.84,25.3,5344.0,4.365,1.013,15.596,CONFIRMED
5.71462396,2.336,297.8,1.78,971.0,210.16,16.7,5344.0,4.365,1.013,15.596,CONFIRMED
102.9641952,15.735,1896.7,39.0,797.0,95.4,86.1,5047.0,3.066,7.119,13.608,CANDIDATE
8.14515981,5.073,446.8,3.43,1050.0,287.91,32.2,5896.0,4.197,1.24,14.925,CONFIRMED
18.9985279,4.529,430.7,43.17,792.0,93.03,16.9,5896.0,4.197,1.24,14.925,CONFIRMED
4.24439049,3.282,174.0,2.07,1305.0,686.99,15.1,5896.0,4.197,1.24,14.925,CONFIRMED
90.1240507,11.649,3020.3,7.12,485.0,13.09,57.9,6520.0,4.375,1.215,14.96,CANDIDATE
28.5742692,4.9427,824.9,2.32,538.0,19.83,97.1,5551.0,4.508,0.812,13.771,CONFIRMED
856.672115,23.144,858.1,3.87,242.0,0.81,39.2,6449.0,4.232,1.309,13.997,CANDIDATE
0.689210173,1.6169,195.0,1.32,1943.0,3362.71,93.4,5630.0,4.505,0.954,13.248,CANDIDATE
7.34373964,1.1784,574.4,1.84,839.0,117.5,32.2,5757.0,4.597,0.762,14.657,CANDIDATE
0.445277068,3.539,186.7,35.74,2562.0,10177.11,28.9,6167.0,4.444,1.064,15.343,FALSE POSITIVE
0.379463865,0.86896,1973.3,59.56,3000.0,19256.81,458.6,5075.0,3.892,1.783,13.787,FALSE POSITIVE
9.88047978,2.78458,18541.0,23.6,860.0,129.45,534.5,6113.0,4.512,0.917,15.212,FALSE POSITIVE
4.6484156,38.1939,128.4,5.06,2259.0,6152.88,91.7,6980.0,3.577,3.482,10.963,FALSE POSITIVE
17.512014768,1.8248,4511.7,13.66,804.0,98.77,322.3,6224.0,4.33,1.132,12.336,FALSE POSITIVE
3.9886021,1.7376,673.5,34.39,3145.0,23135.72,37.1,4813.0,2.472,13.652,6.974,FALSE POSITIVE
0.533059312,1.8621,1495.8,133.56,5862.0,277887.7,179.6,8523.0,3.559,4.051,7.748,CANDIDATE
0.525154153,2.1441,747.5,23.61,2073.0,4391.51,116.1,5582.0,4.497,0.846,15.058,FALSE POSITIVE
1.303861044,4.0541,598.2,27.85,1610.0,1595.19,140.6,5758.0,4.475,0.902,13.555,FALSE POSITIVE
0.73452496,6.7,,,,,,,,,13.22,FALSE POSITIVE
2.55549176,9.083,113.8,23.35,1312.0,701.68,24.3,5948.0,4.508,0.901,14.554,FALSE POSITIVE
2.947376671,2.0911,433.2,403.59,2404.0,7903.84,62.3,8090.0,4.002,2.234,10.47,FALSE POSITIVE
224.7789355,11.1899,3487.5,7.67,333.0,2.92,235.7,5873.0,4.293,1.235,13.492,CONFIRMED
0.890110752,0.8774,321.5,1.25,1372.0,838.42,19.6,4768.0,4.628,0.711,15.723,FALSE POSITIVE
5.76573396,2.924,248.0,7.47,1964.0,3518.78,22.2,5772.0,3.364,4.434,14.313,FALSE POSITIVE
7.42608123,3.6379,443.3,2.47,1037.0,273.78,37.5,6049.0,4.353,1.176,14.818,CONFIRMED
15.9868932,4.158,178.5,1.62,803.0,98.51,10.9,6049.0,4.353,1.176,14.818,CONFIRMED
0.73094589,4.32,250.2,17.12,1922.0,3248.17,37.5,5901.0,4.553,0.848,15.401,FALSE POSITIVE
18.92537246,3.9835,640.9,13.92,1171.0,443.58,41.0,4941.0,3.317,4.885,14.604,CONFIRMED
0.933749106,4.256,186.2,3.22,2863.0,15822.49,136.3,6215.0,3.849,2.188,13.079,FALSE POSITIVE
2.037440623,3.442,118.6,1.19,1572.0,1448.05,27.0,6253.0,4.415,1.015,14.187,FALSE POSITIVE
129995.7784,9.408,1474.9,2.99,25.0,0.0,35.7,4500.0,4.572,0.726,13.447,CANDIDATE
31.5925809,13.566,145.1,1.78,688.0,53.09,25.5,5676.0,4.1,1.487,13.29,CONFIRMED
1.97376085,1.82542,30222.0,8.78,753.0,76.1,1252.5,3807.0,4.762,0.503,15.715,CONFIRMED
13.118962443,4.3045,372.2,8.25,1768.0,2310.43,267.4,7221.0,3.488,4.24,9.275,CANDIDATE
4.618767792,5.9957,4399.1,7.48,1170.0,442.78,270.1,6013.0,4.381,1.033,13.652,FALSE POSITIVE
7.82187328,3.8417,42.2,2.78,2101.0,4601.71,37.2,7221.0,3.488,4.24,9.275,FALSE POSITIVE
53.5057611,10.5616,195.6,2.52,675.0,49.16,71.2,6247.0,4.016,1.762,9.582,CANDIDATE
2.785821236,3.5599,68.9,1.69,1784.0,2388.98,53.6,6202.0,4.026,1.733,8.224,CONFIRMED
52.56901867,6.7507,26900.0,78.54,737.0,69.62,184.3,7240.0,4.178,1.717,9.729,FALSE POSITIVE
3.411758679,3.158,570.6,14.71,684.0,51.85,35.6,3995.0,4.71,0.561,15.258,FALSE POSITIVE
0.525426427,1.0801,324.6,1.45,2069.0,4349.62,63.6,5791.0,4.575,0.802,14.797,FALSE POSITIVE
1.269091415,1.4647,340.9,1.41,1331.0,740.47,73.5,5041.0,4.576,0.766,13.999,CONFIRMED
6.79685353,3.1702,393.1,2.01,985.0,222.91,29.8,6061.0,4.486,0.97,15.391,CANDIDATE
8.667822346,4.9658,2121.9,67.37,1303.0,681.39,187.6,6266.0,3.923,1.889,13.03,FALSE POSITIVE
1.475323222,2.3155,154.9,5.88,2740.0,13331.51,27.2,4941.0,3.317,4.885,14.604,CONFIRMED
4.15246118,2.5755,223.4,7.62,1941.0,3354.56,24.5,4941.0,3.317,4.885,14.604,CONFIRMED
6.7210783,7.46,,,,,,,,,14.792,FALSE POSITIVE
8.7348852,4.49,270.7,1.59,890.0,148.62,24.8,5982.0,4.493,0.96,14.794,CONFIRMED
10.26547688,3.733,399.6,1.81,770.0,83.13,20.1,5699.0,4.553,0.853,15.212,FALSE POSITIVE
13.4471791,3.0454,1428.2,5.24,848.0,122.34,105.3,6276.0,4.405,1.041,14.0,CANDIDATE
3.305577989,2.5903,17971.0,25.89,1027.0,263.55,39.6,5534.0,4.629,0.707,15.537,FALSE POSITIVE
4.800653901,9.0419,15304.0,16.91,1347.0,778.45,298.0,6715.0,4.347,1.241,13.32,FALSE POSITIVE
15.06649901,5.9885,36348.0,56.44,932.0,177.96,154.6,5751.0,4.028,1.626,13.855,FALSE POSITIVE
34.82008158,11.1711,18848.0,11.36,459.0,10.49,882.6,5114.0,4.522,0.784,15.187,FALSE POSITIVE
0.651784374,2.0141,2779.3,33.65,2090.0,4500.59,195.2,5555.0,4.375,1.061,14.997,FALSE POSITIVE
1.353771892,7.012,1349.1,430.99,4903.0,136609.48,76.7,4283.0,2.012,15.76,10.523,CANDIDATE
18.95491633,24.249,867.5,71.39,1139.0,397.48,249.3,6362.0,3.761,2.534,10.988,FALSE POSITIVE
4.348866254,3.2797,625.6,2436.69,6421.0,401588.95,56.3,3598.0,0.65,101.451,10.68,FALSE POSITIVE
47.93094546,2.6897,2144.4,68.02,905.0,158.41,221.1,8214.0,4.104,1.938,10.376,FALSE POSITIVE
3.99751422,3.686,32.8,2.98,2203.0,5563.95,6.1,5066.0,3.122,5.324,10.733,FALSE POSITIVE
1.592633181,5.5605,633.1,1.56,1053.0,290.51,66.9,4506.0,4.626,0.651,15.47,FALSE POSITIVE
67.5923754,12.249,4158.1,12.1,588.0,28.2,60.9,6038.0,4.082,1.744,13.675,FALSE POSITIVE
17.02902786,4.645,568.9,2.54,755.0,76.66,29.8,5839.0,4.327,1.067,15.381,CONFIRMED
6.84619236,3.529,246.8,1.67,1022.0,258.41,17.7,5839.0,4.327,1.067,15.381,CONFIRMED
67.8321638,7.358,507.8,2.39,476.0,12.14,15.5,5839.0,4.327,1.067,15.381,CONFIRMED
43.1312147,3.198,447.8,2.39,554.0,22.21,11.8,5839.0,4.327,1.067,15.381,CONFIRMED
1.224866441,1.7086,196.0,1.54,1741.0,2174.33,21.1,5553.0,4.32,1.107,15.376,CONFIRMED
37.8102649,8.733,570.3,2.33,566.0,24.27,35.2,6085.0,4.451,0.973,14.633,CANDIDATE
25.93406406,4.6142,414.5,2.48,695.0,55.1,42.2,5952.0,4.287,1.225,13.703,CONFIRMED
83.4463485,6.536,503.0,2.73,471.0,11.59,36.1,5952.0,4.287,1.225,13.703,CONFIRMED
7.04710032,2.926,400.9,25.2,986.0,223.84,24.0,5766.0,4.363,1.068,14.928,FALSE POSITIVE
12.99204853,6.0175,270.6,2.03,866.0,132.94,38.7,5765.0,4.236,1.242,13.974,CONFIRMED
11.11620211,4.211,4843.9,8.96,853.0,125.21,115.3,6122.0,4.471,0.996,15.38,FALSE POSITIVE
1.922861499,3.5734,1916.2,5.09,1392.0,884.12,103.4,5778.0,4.531,0.911,14.942,FALSE POSITIVE
0.635445336,1.8592,2547.4,19.0,1177.0,451.42,182.2,3920.0,4.7,0.55,15.432,FALSE POSITIVE
1.665784138,1.8946,2006.2,97.27,2636.0,11424.49,148.0,6261.0,3.686,2.789,11.84,FALSE POSITIVE
55.6639167,23.546,3414.4,34.14,434.0,8.38,103.4,5587.0,4.528,0.853,15.593,FALSE POSITIVE
52.09081627,8.6388,2894.1,7.14,592.0,29.07,243.5,6198.0,4.237,1.324,13.914,CONFIRMED
7.1548608,7.694,780.4,7.41,1482.0,1141.57,24.2,7443.0,4.166,1.739,12.616,FALSE POSITIVE
4.28746668,1.5693,790.1,2.29,942.0,186.31,19.4,5296.0,4.576,0.815,11.631,CANDIDATE
2.002779769,2.231,260.5,1.42,1311.0,696.4,22.2,5346.0,4.44,0.892,14.606,FALSE POSITIVE
8.18739443,3.0472,517.6,1.92,782.0,88.36,38.4,5251.0,4.494,0.849,14.138,CONFIRMED
76.0498163,7.158,445.9,1.75,372.0,4.53,17.4,5251.0,4.494,0.849,14.138,CONFIRMED
3.341799486,2.9254,178.2,1.67,1356.0,798.41,48.8,5873.0,4.293,1.235,13.492,CONFIRMED
3.3226948,3.568,78.7,15.33,3859.0,52428.3,8.6,5234.0,2.41,16.959,11.899,FALSE POSITIVE
36.97708808,4.737,1269.9,38.6,602.0,31.08,59.2,5589.0,4.193,1.239,13.698,FALSE POSITIVE
1.851409163,10.232,232.5,20.42,2154.0,5090.14,54.4,7117.0,4.176,1.469,13.473,FALSE POSITIVE
1.303859704,2.8239,36.7,0.98,2393.0,7759.2,34.7,6802.0,4.103,1.521,11.558,FALSE POSITIVE
145.5624926,5.4126,2931.6,40.15,387.0,5.33,58.1,6148.0,4.346,1.095,13.884,FALSE POSITIVE
3.749105745,1.9826,182.6,1.68,1160.0,428.25,38.0,5751.0,4.447,0.983,13.333,CONFIRMED
11.08956602,6.2877,148.1,3.51,1422.0,965.62,38.9,6353.0,3.698,2.867,12.808,CONFIRMED
7.37290344,2.172,205.2,2.67,1004.0,240.11,19.1,5973.0,4.371,1.07,13.835,CANDIDATE
7.24476126,2.3145,58.0,0.65,837.0,116.02,27.2,5370.0,4.494,0.874,11.157,FALSE POSITIVE
119.0624882,3.1188,5372.3,10.4,366.0,4.26,71.6,5697.0,4.392,0.92,15.289,CANDIDATE
8.70798309,2.4904,1419.6,2.01,543.0,20.59,28.1,4362.0,4.722,0.554,15.842,CONFIRMED
14.8623076,3.161,840.0,1.57,454.0,10.08,14.4,4362.0,4.722,0.554,15.842,FALSE POSITIVE
4.17634276,2.335,531.5,1.23,694.0,54.8,14.9,4362.0,4.722,0.554,15.842,CONFIRMED
27.40229859,6.8491,747.5,3.63,734.0,68.46,79.3,6198.0,4.237,1.324,13.914,CONFIRMED
3.179267286,1.0246,200.9,1.21,1101.0,347.01,41.0,5511.0,4.554,0.857,12.55,CONFIRMED
10.38122447,2.715,801.5,2.18,672.0,48.37,41.9,5095.0,4.566,0.78,13.562,CONFIRMED
24.5709023,3.587,764.2,2.82,505.0,15.33,26.3,5095.0,4.566,0.78,13.562,CONFIRMED
81.221876,4.1135,9883.0,16.59,385.0,5.2,63.0,5619.0,4.536,0.874,15.488,FALSE POSITIVE
0.817026268,2.0799,1145.5,2.92,1784.0,2386.13,121.1,5619.0,4.536,0.874,15.488,FALSE POSITIVE
3.024092505,2.8021,7765.0,12.14,1489.0,1162.54,1225.3,6063.0,4.261,1.358,13.958,CONFIRMED
5.670155713,0.9361,536.7,5.85,341.0,3.21,37.3,3337.0,5.126,0.183,13.783,CANDIDATE
1.022678654,1.3712,129.2,1.14,1734.0,2138.47,21.6,5366.0,4.363,1.02,14.803,CONFIRMED
12.10968709,6.3461,284.7,2.98,1005.0,240.8,33.4,6021.0,4.093,1.458,14.348,CONFIRMED
4.75796103,4.66,124.5,1.7,1372.0,835.65,20.9,6021.0,4.093,1.458,14.348,CONFIRMED
20.4972755,8.536,242.9,2.96,843.0,119.42,22.8,6021.0,4.093,1.458,14.348,CONFIRMED
13.55480534,2.288,48.3,0.62,679.0,50.41,16.5,5370.0,4.494,0.874,11.157,FALSE POSITIVE
29.74454668,23.2842,66894.0,20.06,455.0,10.1,765.0,4889.0,4.569,0.788,11.753,FALSE POSITIVE
14.15402428,4.47001,61625.0,53.25,777.0,86.13,930.3,5850.0,4.404,1.037,12.932,FALSE POSITIVE
0.844786082,3.5289,2468.5,35.27,1864.0,2846.03,245.6,5705.0,4.452,0.915,15.363,FALSE POSITIVE
0.848483947,1.4451,1907.4,32.11,1908.0,3117.82,185.0,5941.0,4.504,0.936,15.323,FALSE POSITIVE
11.99097576,5.7401,2124.3,37.47,880.0,141.63,102.8,6110.0,4.352,1.072,14.977,FALSE POSITIVE
53.5292702,5.668,1086.1,2.28,348.0,3.48,34.5,4736.0,4.624,0.708,14.887,CONFIRMED
0.393726813,2.95,564.6,24.17,2705.0,12661.53,64.8,6277.0,4.449,1.031,15.025,FALSE POSITIVE
2.757584622,0.9267,563.1,1.01,615.0,33.79,19.6,3683.0,4.84,0.424,15.597,CANDIDATE
0.928310036,1.1899,376.2,1.16,1115.0,365.72,22.6,4109.0,4.672,0.602,15.854,CONFIRMED
13.48457668,5.0197,653.5,3.39,929.0,176.29,80.8,6198.0,4.237,1.324,13.914,CONFIRMED
31.8841473,6.122,910.0,3.7,563.0,23.82,25.3,5779.0,4.477,0.974,15.368,CONFIRMED
16.15811112,6.049,2319.8,86.13,660.0,44.83,52.8,5619.0,4.536,0.874,15.488,CANDIDATE
67.69213907,51.349,25457.0,175.98,1173.0,448.21,1328.2,5355.0,2.754,10.703,10.7,FALSE POSITIVE
12.06222962,2.0584,300.2,1.62,750.0,74.8,32.4,5547.0,4.451,0.933,13.581,CONFIRMED
9.93146307,5.678,398.6,2.41,931.0,177.83,26.2,5782.0,4.28,1.22,15.214,CONFIRMED
21.85362905,3.439,355.6,1.75,618.0,34.57,23.0,5830.0,4.54,0.876,14.246,CONFIRMED
8.19345065,5.234,115.4,1.74,1144.0,405.75,15.7,6021.0,4.093,1.458,14.348,CONFIRMED
19.97867,10.168,944.3,6.85,1351.0,788.02,86.2,9651.0,4.229,1.895,13.849,FALSE POSITIVE
41.8059544,6.057,434.4,2.02,533.0,19.02,28.3,5907.0,4.445,0.973,14.502,CONFIRMED
15.45158184,2.406,85.3,2.02,1285.0,643.83,21.0,7839.0,4.08,2.069,11.798,FALSE POSITIVE
89.698168533,5.5418,273110.0,102.08,554.0,22.33,3420.3,6214.0,4.021,1.583,13.624,FALSE POSITIVE
1.187352427,4.999,20703.0,67.35,2251.0,6067.3,717.4,6424.0,4.186,1.489,13.623,CANDIDATE
3.012476582,3.1424,1138.5,65.25,2371.0,7471.65,253.4,8601.0,4.137,2.031,12.403,FALSE POSITIVE
4.77800306,2.7361,473.0,1.85,932.0,177.79,115.4,5192.0,4.489,0.873,13.04,CONFIRMED
7.814839231,3.0122,2010.3,5.33,903.0,156.74,100.0,5887.0,4.499,0.931,15.452,FALSE POSITIVE
29.7452499,22.695,778.9,3.6,557.0,22.74,55.9,5334.0,4.372,1.004,15.259,FALSE POSITIVE
5.32667299,3.4045,611.4,2.26,1007.0,242.97,34.1,5831.0,4.517,0.921,15.808,CONFIRMED
0.741057213,1.05299,1996.3,26.67,1730.0,2128.29,251.9,5496.0,4.592,0.776,14.489,FALSE POSITIVE
2.988085455,3.68,802.8,21.81,1101.0,348.05,48.2,5497.0,4.577,0.809,15.381,FALSE POSITIVE
2.783883492,2.4546,903.9,67.17,1934.0,3304.55,86.1,6028.0,3.835,2.147,14.216,FALSE POSITIVE
0.393727296,3.02,903.5,23.05,2216.0,5746.51,82.4,5628.0,4.575,0.808,15.856,FALSE POSITIVE
8.17242644,3.902,864.3,3.29,858.0,127.95,37.0,5705.0,4.499,0.905,15.24,CANDIDATE
1295.362215,28.297,8708.0,57.82,169.0,0.19,164.0,5609.0,4.346,1.048,14.215,CANDIDATE
13.0607936,3.215,236.6,1.45,734.0,68.66,19.4,5830.0,4.54,0.876,14.246,CONFIRMED
4.2989201,2.747,237.6,2.12,1046.0,283.62,20.0,5300.0,4.385,0.986,14.613,CANDIDATE
25.9518461,14.581,1058.5,22.32,521.0,17.37,65.8,5372.0,4.584,0.796,14.576,FALSE POSITIVE
25.9518536,14.755,2017.9,24.6,494.0,14.09,79.4,5198.0,4.604,0.742,15.342,FALSE POSITIVE
5.68628739,17.573,5559.7,4.5,1059.0,297.81,414.4,6052.0,4.442,0.956,14.378,FALSE POSITIVE
15.663886949,2.4775,5144.4,27.36,1060.0,298.77,175.9,5996.0,3.901,2.221,13.439,FALSE POSITIVE
4.020628573,4.4085,20901.0,16.94,1232.0,543.92,282.6,6210.0,4.45,1.033,15.472,FALSE POSITIVE
5.714817603,3.14126,12295.0,9.29,943.0,187.27,537.7,5695.0,4.526,0.842,15.623,CANDIDATE
185.02288222,4.87326,43547.0,49.82,379.0,4.89,938.2,6025.0,4.237,1.367,14.685,FALSE POSITIVE
2.897432135,3.1793,1223.7,14.35,2170.0,5240.0,73.9,5970.0,3.619,2.994,15.036,FALSE POSITIVE
8.70420525,2.9385,1074.9,2.86,748.0,74.13,74.0,5074.0,4.474,0.863,15.07,CONFIRMED
8.1280933,3.727,224.1,1.39,875.0,138.51,10.7,5831.0,4.517,0.921,15.808,CONFIRMED
2.83668931,3.031,166.1,1.19,1242.0,562.48,12.1,5831.0,4.517,0.921,15.808,CANDIDATE
0.974868896,1.6191,197.6,1.16,1612.0,1605.87,82.6,5487.0,4.563,0.832,13.507,CONFIRMED
4.89721006,1.812,274.4,1.48,904.0,157.93,16.9,5093.0,4.483,0.847,15.456,CONFIRMED
2.757794163,2.7644,39043.0,20.05,1231.0,542.43,349.2,5747.0,4.514,0.891,15.235,FALSE POSITIVE
1.914158508,3.2917,7829.2,13.63,1646.0,1730.47,124.6,6289.0,4.407,1.118,14.446,FALSE POSITIVE
3.98216698,2.396,381.3,3.32,1374.0,842.48,27.1,5570.0,4.066,1.548,15.035,FALSE POSITIVE
0.643794198,1.5662,456.7,19.51,2011.0,3852.91,53.7,5958.0,4.561,0.83,15.103,FALSE POSITIVE
16.08832318,5.731,597.8,3.42,875.0,138.64,31.3,6157.0,4.224,1.33,15.319,CONFIRMED
10.30067919,4.885,271.8,2.2,1015.0,251.55,16.4,6157.0,4.224,1.33,15.319,CONFIRMED
35.6757453,7.381,471.2,3.02,671.0,47.96,18.5,6157.0,4.224,1.33,15.319,CONFIRMED
1.00861677,0.91,,,,,,,,,15.319,CANDIDATE
161.78832712,5.31,87750.0,36.14,375.0,4.68,704.5,6018.0,4.327,1.212,15.661,FALSE POSITIVE
16.56806842,4.2647,1331.4,2.54,548.0,21.27,41.9,4987.0,4.602,0.716,15.391,CONFIRMED
